index,Blue_Variance,Green_Variance,Red_Variance,Output
964,7833.621862110609,3842.137264516115,2468.3462713790495,0
965,6119.205327604453,3919.299530672092,2942.225711200501,0
966,4533.098267309028,2514.265610999381,1342.0504319985687,0
967,8282.759051946661,2591.7976851848134,1632.0210595192348,0
968,6265.235899651971,4169.772114070175,2968.0071994848595,0
969,6671.707627197872,4218.554687191005,2989.4313875062944,0
970,7602.953853472168,3509.4271020861315,2283.753870503735,0
971,6011.079362875431,3354.3376754704873,2344.1789390356753,0
972,6690.775807572145,3427.0931324793823,2180.9079169810466,0
973,7567.926642143739,5138.061935281543,3773.424142662831,0
974,6222.352743719347,4398.423751727791,3119.1192055349197,0
975,7163.722796055245,3123.9039777237167,2070.1333938744915,0
976,6968.921726221574,3880.066624787674,2754.7843017724585,0
977,6057.488576476236,3549.7430203619588,2453.249667738641,0
978,4887.560634796737,3261.2725087818108,2447.978398922538,0
979,5824.044531825135,3776.710946696432,2766.0166192040883,0
980,8763.99282286509,3011.8056322304474,1833.7592499789514,0
981,7426.674842550484,3515.215681922883,2469.8043346692602,0
982,6897.459760009732,3011.557553522557,2087.4127000462777,0
983,7527.889292072469,3261.812964725619,2168.548944062121,0
984,6431.268135679525,3630.714583825907,2656.0252154821956,0
985,6541.446863283015,3806.6583693020684,2532.816602360301,0
986,6939.503454725606,2973.3060624228056,2082.413456357681,0
987,7519.97349274977,3479.748810632157,2375.37348270257,0
988,5997.924273303571,4225.797005159209,3199.5528926059155,0
989,7881.882449362587,3141.769472066457,1941.7803848971228,0
990,7105.520651235697,4247.037352451853,2543.387536449452,0
991,4678.903520068207,2742.9028785885575,2011.1923667154194,0
992,6806.620298511727,3823.7972036744504,2809.4516801652653,0
993,6078.328021049289,4039.0107130423,2957.021269321288,0
994,6750.120302943871,3528.8868926222794,2257.84191645241,0
995,7019.989072850297,3791.571534394222,2551.5972792731154,0
996,7062.000274171619,3819.170621166513,2465.677988272174,0
997,6001.401325350347,3624.488512413119,2436.3674565665174,0
998,7303.637299582348,3359.7391080037914,2006.3998919663547,0
999,6678.6865594906585,4153.375993746108,2995.9005799525016,0
1000,7225.468470755782,4134.255320352775,2767.4886225716873,0
1001,6128.317385268134,4062.862085498398,3013.0549326250803,0
1002,7216.349023703876,2970.4157294527963,1935.5129706023527,0
1003,6428.4211059207455,4013.2865542068052,3063.3973993516224,0
1004,7367.9212803505925,3923.8983338243715,2627.0413465855477,0
1005,6496.3599258401855,3959.8909922092066,2839.8724285963503,0
1006,6708.166602721992,4013.8392844664504,2724.525097991096,0
1007,7469.625423060894,3743.4112016277027,2536.9780869890556,0
1008,6320.384876294078,3196.579995873963,2151.420705887624,0
1009,7538.1773999732095,3932.701785257942,2519.020388899066,0
1010,6712.552160160319,3396.290957937842,2491.3897651672996,0
1011,6052.9417265006305,3551.388634212089,2007.2155928892785,0
1012,6850.946594345985,4180.8745453044585,3177.052974675367,0
1013,8108.615665790367,2633.4352019010366,1759.322988967209,0
1014,6410.092136785509,3735.3699786550687,2758.1432594997655,0
1015,6710.855483126186,4203.672286807152,2952.748859119524,0
1016,4493.324327693392,3397.4029758928723,3144.25122333467,0
1017,3998.896867557087,3126.9127552694117,2682.0473324357004,0
1018,5619.690346631988,4018.2606464117503,3034.478936547681,0
1019,3621.9400018862784,2368.6269748300247,1904.227253642906,0
1020,3874.39814460105,2719.368007919326,2423.065270414366,0
1021,4877.445911914593,3760.97279306024,3477.9357309754005,0
1022,4681.785665388943,4154.8630395274395,3377.6361601318213,0
1023,4104.395502260972,3307.7358976581345,3025.477958631514,0
1024,4485.254757834357,3841.307352942897,3372.8079747605125,0
1025,7117.092501388688,5580.147889699002,4594.713794472567,0
1026,7123.241322536875,3475.4933773056932,2466.2034025855683,0
1027,4470.774557063718,3718.763336037515,3229.1780406201237,0
1028,6168.2457006833865,4375.680482115567,3620.2458193848083,0
1029,5040.654517560022,3381.8582889745726,2961.277557395025,0
1030,6531.531426249468,3366.7658599758065,2401.096493046459,0
1031,5643.792739421332,3318.2407312188257,2700.907048927228,0
1032,3738.2348306965555,2599.8592065022885,2190.428228959487,0
1033,4635.21464153677,4387.202762851564,3825.155534364095,0
1034,3920.072774111059,2806.574840650249,2465.3551383536233,0
1035,4282.488511799427,3766.0541856043005,3534.0470320458603,0
1036,4155.252528052695,2908.212198571821,2597.78137191627,0
1037,7517.455439892987,4239.262257012738,3363.9260740280183,0
1038,4475.37857716572,3317.3656995003576,3162.7312785293643,0
1039,3458.954362840314,2189.214243767687,1947.4339876499405,0
1040,3937.0456777981444,2337.318853794851,1977.7576473991187,0
1041,4426.470978830941,3224.629790878478,2737.396541641445,0
1042,4204.580080644317,3472.9678650704036,3211.9483699983366,0
1043,7310.932352292045,2886.3150675884476,2189.981631963389,0
1044,6627.386897139488,3909.7741760883328,3367.3135134880313,0
1045,6937.062879259307,5597.895236723379,4589.412284249369,0
1046,7995.01495425841,2085.5905061231324,1551.563374748167,0
1047,4890.112809695376,4506.938413742175,4152.963785370621,0
1048,5273.415914205007,3751.0331852256286,3115.8993595572274,0
1049,4616.793405016837,4511.972552048338,4225.2845245539165,0
1050,4216.117592410408,3753.2658272608633,3345.8635802030176,0
1051,5663.160953453075,3110.004316692707,2540.0081393673486,0
1052,3256.2269995153156,2640.9752356600393,2440.215931802503,0
1053,8137.864990017192,3194.880287696878,2363.6550826938887,0
1054,4735.645915391959,3822.8331393453254,3430.12653191094,0
1055,4399.434584619934,3302.3382466159696,2959.086680249399,0
1056,6274.032347418519,2246.3069148224445,1625.2695161131771,0
1057,5807.266730623126,4909.244421100713,3919.759993167946,0
1058,4659.5788568240605,3816.265955857535,3511.8721423263355,0
1059,6857.816617363878,3848.9090756943237,3051.276092697783,0
1060,4325.711021663927,4505.525025612764,4161.2913436558,0
1061,4252.377388001623,3243.645007354297,2944.9843486291106,0
1062,3675.622789117685,1845.3014765807143,1629.8110874579236,0
1063,3914.846651627309,3032.7098079389343,2453.9747404998857,0
1064,4190.391487311197,3594.6945788479206,3401.0206509935733,0
1065,3835.093800378255,2981.613045363684,2724.24816766369,0
1066,4131.727989462929,2916.1235524725403,2621.408516806923,0
1067,4154.6737617514955,3484.7559573438475,3125.0066979962357,0
1068,3683.8889755600117,2850.36409886949,2471.576805766089,0
1069,5908.378932018045,3484.6591981090246,2734.4531394713144,0
1070,6113.723232841672,2940.727722297572,2464.6541779171635,0
1071,6161.133174698792,3439.69071607028,2949.61459628258,0
1072,7966.588738521106,4573.920570768311,3139.2314189099507,0
1073,4064.476119976857,2979.9681849003473,2723.4574990842693,0
1074,4537.715522865227,3836.527789947128,3610.0709754768686,0
1075,4054.7368909898955,2614.2653294190513,2356.112519939225,0
1076,4442.758904290028,2758.857292955666,2196.218114855747,0
1077,8511.362205220177,2348.6321821394326,1579.8328018084321,0
1078,4083.5109189533614,3489.414224063016,3186.3953953118275,0
1079,6371.272957805155,3432.4271941049724,2688.8520084673296,0
1080,4361.738331348282,3813.613238479264,3629.9059651685407,0
1081,4296.417183476916,2521.6444962559663,2019.1626707092848,0
1082,7721.910884684803,3697.2932230516158,2664.0716342778283,0
1083,4203.804432091117,3428.2019358468983,3202.9376418101533,0
1084,4625.141774854319,4137.847120419806,3579.724317298979,0
1085,4567.037311578775,4144.289177642911,3762.856703173733,0
1086,3883.4368579286893,3439.247216344275,3039.5885062183247,0
1087,3590.2345979973643,2441.449494703001,1985.3706932913967,0
1088,4428.338782986665,2684.5600318709144,2209.4263967143334,0
1089,7698.830699612258,4071.550782579975,2758.9792062128977,0
1090,3964.431251780822,2794.9805708333815,2423.1029871429537,0
1091,4026.3878289166037,2941.7510254308104,2667.356388050112,0
1092,4251.148032227791,3871.559639912585,3476.259398548694,0
1093,4569.904115637006,3454.531534585955,3050.499366803227,0
1094,6841.20656300253,2696.6022182578417,1812.3838292428331,0
1095,6188.614710191732,4715.536959451287,3140.1832072965235,0
1096,4543.483130590771,3633.6738281010103,3429.1273963585104,0
1097,4401.285220378637,3817.093465170264,3398.2405284668775,0
1098,4952.465899283061,3978.72665849255,3038.0356219584346,0
1099,6321.059060611711,4813.119307616202,4311.974178426401,0
1100,4939.8381541906665,4791.433162026009,4173.807952719844,0
1101,4389.954517645834,3673.7820084953187,3468.1858457262592,0
1102,6532.686292940059,3684.602779763976,2994.7047880914665,0
1103,4011.6052419617713,3187.350208468697,2918.8222595947213,0
1104,4497.775502694134,3764.6752012473926,3540.4472308787044,0
1105,7790.849141760095,5250.151414056419,4254.6814270262275,0
1106,4410.443411822538,3827.7097503358004,3613.4425308024306,0
1107,3231.2636520966817,2390.052739221769,2178.554832609602,0
1108,4616.12259952237,3832.733710653772,3381.0534216661736,0
1109,5838.0614382798385,3384.667980825479,1791.0339154690218,0
1110,7261.3566326366035,2671.0674409916815,1718.6373998282036,0
1111,4361.128995511934,3610.613425418937,2937.211203352338,0
1112,4010.148364350103,3382.9862676105913,3213.8786014415673,0
1113,4136.717280187159,3209.1354857544566,2676.401424545787,0
1114,5721.577504716567,5021.992024212811,4101.5706885175805,0
1115,4503.0331137273415,4486.13777095562,4101.148410689819,0
1116,4738.925654242155,4384.255963129798,3894.654503360232,0
1117,3236.9017533629294,2077.250457763275,1855.0054128722236,0
1118,4241.109521758115,3377.650661893692,2970.3415787500794,0
1119,4521.487740146335,4779.914441826932,4231.650384287795,0
1120,7201.27478189059,3397.896811682945,2672.4426529231596,0
1121,4458.938773853182,3789.7783513552213,3350.757949911207,0
1122,4108.364873220007,2726.4693381094917,2485.4407095027623,0
1123,7399.928859644533,4300.530873094243,3096.944432111665,0
1124,4637.418030973891,4272.820428610574,4132.523010567986,0
1125,4209.497418348282,3664.4669406900857,2901.573233868337,0
1126,2565.6675616984226,2446.106218805669,1983.8930432739428,0
1127,4193.537943927455,3234.565295529434,2948.6587218197283,0
1128,5894.1961843590325,3384.6614665877614,2755.15313601728,0
1129,7394.962799410646,3894.819763513834,3141.653102317151,0
1130,4424.930641375759,3881.961561033778,3397.4819205692716,0
1131,4327.084666628158,3401.707927781377,3163.3273098982836,0
1132,4504.739916088027,3566.6390979539124,3302.2774741990884,0
1133,4633.555998310579,4268.783385340786,3855.2720265054113,0
1134,7873.756884939969,4857.850027199011,3112.7761526076793,0
1135,5982.381493193724,4044.4283277318186,3093.568664970441,0
1136,3868.533151549007,2723.852636766479,2482.032216067768,0
1137,3752.413972356444,2465.4637331992008,2221.8640071343566,0
1138,4451.539327494122,3618.6314778074943,3234.214829544163,0
1139,4463.997031235226,2669.2805266124547,2449.3652881131306,0
1140,4429.148415893336,4088.494958948993,3850.6659321315733,0
1141,7338.136450877531,4107.483314345515,2790.922969858961,0
1142,4059.936943172812,3447.3035579951293,3381.0118634893515,0
1143,3794.614017362809,2538.8368528271058,2123.048194416769,0
1144,4457.188460588637,3713.1399067763004,3453.6760957034253,0
1145,3468.612078784166,1932.189343621371,1637.994308246205,0
1146,4558.336076148737,4091.983911550211,3429.852818260194,0
1147,6570.607200344487,2766.532168096812,1938.8076429737703,0
1148,5962.424306874941,3269.888044590679,2645.860344230265,0
1149,4076.841754472255,3189.6640591918886,3173.6127643283203,0
1150,4513.10490554934,4501.663483436694,4112.590097525736,0
1151,4776.241458093466,3697.273732592196,2952.072272429329,0
1152,4507.921920843559,3514.215891325325,3142.598351619466,0
1153,4175.7817351390595,3407.7279570381106,2921.2370677750905,0
1154,4075.053987253717,3022.4101412034106,2833.745525134347,0
1155,7221.330311525908,3926.180356989541,2963.432076750218,0
1156,4331.048651977317,3537.7786548640106,3195.802950172608,0
1157,3756.19248860245,2518.91345199462,2229.1901612100155,0
1158,4317.756900780067,3165.0438961155514,2577.9876424370727,0
1159,5702.988982589262,2900.5653496330915,2403.7467984538353,0
1160,4324.133915497967,3407.399985465219,2980.807614372759,0
1161,3864.1593737989556,2535.5444559085627,2006.0672447412446,0
1162,4168.086908250194,3484.761962730925,3099.6767559752766,0
1163,6455.493036017533,4122.391177156265,3292.7780383204095,0
1164,4119.979336963742,3046.0786926480455,2771.6038625580977,0
1165,6111.693495223062,4329.869639667601,3423.5625938985936,0
1166,4180.070456713666,2983.0705012571457,2718.4437820756725,0
1167,4032.9217355933956,3498.541352648139,3130.1099869158525,0
1168,4156.354953573868,3245.851323272518,2965.022393750096,0
1169,7916.966494230001,3563.932194615432,2118.308917547529,0
1170,3952.653644972432,3520.905179700626,3213.775863892399,0
1171,4143.265874817447,3349.3709101521854,3154.5578346809375,0
1172,7113.618614794634,2117.192973613939,1573.7856364854451,0
1173,3452.822264052322,2204.875758030899,1980.001168279116,0
1174,4933.314943145351,4398.763921063207,3860.653704855292,0
1175,3914.559715023006,2761.3489438925653,2519.6011695103252,0
1176,3630.357338052848,2677.723692991047,2306.537046006711,0
1177,4192.116248075007,3554.989277270523,3179.549234644646,0
1178,3260.217217156408,2323.9356479834687,2164.4140724923386,0
1179,7922.441412101158,2526.400079901141,1825.3937138805577,0
1180,4826.693392106552,3457.175131053586,2776.135046860047,0
1181,7010.052687189656,3149.935581656059,2321.1972800953977,0
1182,6721.324777529317,4645.189652545209,3921.5803515744074,0
1183,6466.741356156299,3382.3193646630443,2715.9645616684484,0
1184,4611.618056229947,4449.086033377871,4154.418784448868,0
1185,4116.0890655343555,2967.200360779485,2620.7860384234205,0
1186,6256.081171404887,3849.2973797955237,3180.6184946341073,0
1187,4402.673806264764,3603.2053436245683,3163.1099181419404,0
1188,6496.313023624873,2971.2734406062123,2063.0078323956227,0
1189,4169.8715098053935,3341.802336741097,3166.832677864205,0
1190,7308.913289020411,2447.998331774166,1800.202747058029,0
1191,7255.714690885769,3110.2611996532078,2393.5719750992557,0
1192,7242.264037516201,2746.188772011373,1970.1463249973242,0
1193,4695.082722064108,4535.839964113122,4038.6328840613364,0
1194,7926.117831212181,3587.355616187712,2576.69746411387,0
1195,4011.4756195119858,3183.447527250313,2549.012407528601,0
1196,4769.163489318931,2610.6408572681185,2383.7966114799196,0
1197,4304.546363995707,3644.943912817985,3218.154965566004,0
1198,4536.635076548718,3805.8698651999525,3486.1415679486004,0
1199,4658.904471053129,4234.698381562508,3694.974991182126,0
1200,6920.821726141133,2989.8840132669025,2328.505812341602,0
1201,8214.442767377108,3465.134707735483,2477.8665308326504,0
1202,4737.221772971867,4476.50837595574,4005.5455654905736,0
1203,4076.5350538633734,2636.3103133861323,2263.6497078221755,0
1204,4666.542574296864,3959.9712329582517,3691.8821185935194,0
1205,6858.754441362469,3234.0580352517163,2659.6900030027373,0
1206,8151.1699330918045,2524.0942071068876,1626.417065842154,0
1207,4290.628001661706,2503.3682273037434,2028.2266558430147,0
1208,6557.835917553478,4747.8796086866405,3873.879389374932,0
1209,4072.7187501163826,3033.0422665316537,2866.3619252290364,0
1210,6749.94501528194,3566.361039711278,2575.0226971107686,0
1211,4021.3277259422402,2161.3744252482643,1636.0475727849396,0
1212,4484.561027434889,3516.5420164442367,3094.994274331947,0
1213,4426.303837981075,3449.9412555776044,3131.844923247205,0
1214,4416.741227806988,4212.83452742513,3868.903464308357,0
1215,3727.9226748566107,2346.883078312016,2006.0443085632091,0
1216,4465.448147914466,4094.374240265596,3749.8479176859064,0
1217,3768.824448728838,2284.174739920767,2068.3972655383864,0
1218,8291.545103315273,2737.4652188493183,1866.2804560629625,0
1219,6108.485072830793,3275.2346303452064,2651.9311422652754,0
1220,4296.461134190773,3500.854277257457,3213.9561649834736,0
1221,3593.193521819776,2195.4403232843033,1831.7666755741182,0
1222,3834.7793553151014,2693.2900899663186,2597.07522968497,0
1223,4622.217400559445,3747.5648936346915,3312.189051780379,0
1224,6835.5859363981945,4777.091806732086,3616.191546506055,0
1225,4012.095143353557,2746.0241699797057,2329.9000500573193,0
1226,4357.627023640087,2508.7739885759474,2132.4339080820973,0
1227,3878.422025275414,3123.512893837667,2764.074005849147,0
1228,4575.696134322552,4283.43125475454,3959.588390642759,0
1229,3560.175417356004,2333.6732977103247,2148.566816432819,0
1230,4614.927937832662,3897.1181686924383,3516.2018687253817,0
1231,4469.017060930093,2982.5657810167563,2614.4783618273673,0
1232,3878.684416356723,2762.2601495093745,2338.0287950430516,0
1233,4647.876627877322,2289.9918401541,1956.1106277477732,0
1234,4367.510571523887,2894.8064650474503,2367.799538681773,0
1235,4148.31457772301,2613.504006086268,2341.752075580321,0
1236,4630.548726738731,3311.9143713425847,2982.6986702337663,0
1237,4164.029120164571,2637.05935945279,2205.2718847441015,0
1238,4355.031395571793,3698.2771816518843,3275.308311877955,0
1239,4602.15672009359,4195.164033686816,3771.0643344040936,0
1240,4195.446729922146,3509.3643040534057,3223.144231079772,0
1241,7060.042499701079,3868.6536705337885,3056.3606544726717,0
1242,4630.307280437801,3966.484909714596,3626.148795031084,0
1243,3283.0428478460453,2091.7320913014228,1908.1854502811966,0
1244,6802.882668396391,3749.165966113618,3077.109037066842,0
1245,7585.217169354817,3879.482216933722,2848.019922305557,0
1246,4534.770528661994,4033.7245203401044,3609.8286898877777,0
1247,4117.554590242001,3475.411349075697,3102.329828126391,0
1248,4501.704732768369,3742.5257888314254,3273.1420833299335,0
1249,4180.910735655742,3546.3230087263246,3296.4199359870495,0
1250,4286.1025837058,3393.870115115608,3170.65069171167,0
1251,4492.575322128498,3809.01652068845,3233.2939305212267,0
1252,7144.763024145213,2839.545352619968,2168.596672808692,0
1253,4017.653599600024,2934.673199116326,2711.9715759754863,0
1254,6471.421375321222,3633.442651924613,3520.653479806771,0
1255,4698.774247071741,3777.276783904845,3919.2524170025345,0
1256,4242.193645381815,2561.3688264527113,2552.8216551187197,0
1257,4352.389214945693,3597.9537611322276,3798.113423594953,0
1258,3591.3131335043167,3196.289146585265,3134.230904244853,0
1259,4459.1980719771145,4019.5355497550613,4012.9032081745454,0
1260,3920.9647758738342,3003.0425186577327,3061.7666562138475,0
1261,4171.189252952756,3538.422829889422,3518.7356598736187,0
1262,4467.014938044658,3500.1312269669775,3482.118648492446,0
1263,4392.175762876415,3043.8410564915675,3161.7701230720436,0
1264,4087.083164366727,2595.819990793544,2644.1349365754218,0
1265,5106.890895181915,3699.788907267146,3593.0132766660618,0
1266,5343.1014518083975,3659.4346805912155,3384.7320151424433,0
1267,3544.171923610148,2744.1136201697564,3078.543656896947,0
1268,3866.795590412333,3371.8995623286733,3272.755546241766,0
1269,3942.3465822212174,2815.971355733639,2836.0773258495146,0
1270,6748.701063896096,3439.4228125633263,3321.510252537622,0
1271,4381.015747086121,3867.7931728150206,3967.8435589974747,0
1272,5548.672601401101,4976.116807616709,4867.287742860194,0
1273,4548.5570939314,4237.613962130171,4253.689232276371,0
1274,4256.037407493592,3699.2697588890614,3585.6546547859534,0
1275,4428.887795572244,3344.8347985356186,3562.3846710148937,0
1276,5071.24021066702,4725.357789789999,4808.575379919705,0
1277,3722.831916455626,2302.986146592263,2318.537121364585,0
1278,6557.1993141706225,3223.145839693849,2780.9918281047662,0
1279,4390.138807571009,4492.000560586683,4310.77475204204,0
1280,4095.763727068751,2725.3520765302464,2921.982064948813,0
1281,4009.8686299838046,3305.7622896689454,3439.3438793949013,0
1282,5705.628104333982,4094.11141804427,4251.957549819423,0
1283,4526.2408628102585,3576.7468796950716,3674.1773756463,0
1284,6852.279239505516,3367.3223432162263,2967.852022779406,0
1285,3883.072622224812,2998.367950653731,3148.34029258944,0
1286,3934.52296291178,2732.060608045003,2878.975893916536,0
1287,4659.624306083252,4509.518208623978,4395.887440486809,0
1288,3947.64965231509,3048.2972256096728,2964.8568999762997,0
1289,6104.548602632698,4516.389595784786,4281.820382416441,0
1290,7637.872483258446,4954.047574649295,5383.622546215547,0
1291,5766.9740832487905,4268.441630871371,4176.81347950009,0
1292,3718.6691505904114,2722.2856450332556,2603.70759611845,0
1293,4343.166783665485,3350.899812344923,3162.798094359405,0
1294,3510.019313428015,2626.7382099546403,2670.610140230575,0
1295,3924.2754829380588,3175.6600487990763,3217.4574477119145,0
1296,4220.33384498972,4278.2203095763925,4149.084479062559,0
1297,4371.061182217184,3882.876575278642,3865.7380027292666,0
1298,4062.6245858424854,3238.088960259703,3282.23429127275,0
1299,3715.3125089716063,2543.352380971976,2654.500516345346,0
1300,3972.0327339005103,3276.066781727297,3459.388848697364,0
1301,7426.831372679295,3659.5883122546034,2961.481797097346,0
1302,6741.521850387874,3271.427356199154,3308.8441024665135,0
1303,4198.098221204279,3982.730811386442,4041.307568615602,0
1304,7695.080792400664,3915.8036670994875,3956.3302670491366,0
1305,4239.694340236047,2968.9747658497176,2825.844609550291,0
1306,6080.377057140898,3389.654302207351,3147.109526263181,0
1307,4422.949725042857,2828.2558400106604,2897.1673649289596,0
1308,4001.6656072761384,3133.073302505439,3150.910315323322,0
1309,6772.451358611003,3457.5105690490677,3198.4179081086163,0
1310,2030.1845589843547,2342.510102233518,2452.510407345777,0
1311,3897.702808612242,2986.5580481687093,3103.008322781176,0
1312,4378.807846220951,3796.2540832893455,3728.3155757670443,0
1313,5970.882002321041,4111.60372793645,4076.9450284976724,0
1314,3413.1749736616375,2306.605116265154,2432.935649888841,0
1315,4551.191765712649,4029.1937626561753,3906.156072029731,0
1316,2313.6459595976803,2740.847680098824,2680.5648156024436,0
1317,4463.334516749057,4103.684336355393,3989.112519181447,0
1318,4457.638686619244,3617.6457420696725,3883.5699335842546,0
1319,3227.7688954844207,2122.230013793988,2401.7868919052125,0
1320,4232.787096021177,3618.504749832836,3831.9223566639316,0
1321,4326.399565318176,3663.693486240126,3625.027627607008,0
1322,4588.232066416143,4610.644536359064,4428.612203924489,0
1323,4422.0202734246795,2875.3497204167516,3199.678832642331,0
1324,3624.8038430612746,3335.7014798557348,3372.3732067304836,0
1325,6169.803332038023,4481.285759406256,4483.399370617808,0
1326,6447.677446905641,5134.624198791191,4915.43185183524,0
1327,5628.153731049176,3654.2090934124994,3309.3315231314364,0
1328,4032.8097402250396,3279.6439369152918,3092.146808442234,0
1329,4587.4894528765935,3164.9104787860483,2909.1611900665653,0
1330,5031.835696702038,2901.2152999507844,2976.900539686549,0
1331,4300.271449351942,4037.470707759613,3923.364596808636,0
1332,5687.725752421027,4804.192909687632,4966.402832586237,0
1333,3814.9201373405717,3024.843601702964,3031.047848827338,0
1334,4226.909192013506,3130.274528484773,3143.6358134453576,0
1335,7190.1398373495185,3588.9679042360376,3669.382766653159,0
1336,5532.822792633321,4164.255894600921,3598.1338142255527,0
1337,4378.506556666204,3354.049477652221,3334.154441433811,0
1338,4538.7607465134915,4199.112694688805,4150.080751170216,0
1339,5412.513152716134,1956.9728089169585,2566.2549631143133,0
1340,4390.474133387171,3747.6805863262816,3863.1815868239028,0
1341,4581.131551131893,4295.901377198081,4296.094027175299,0
1342,6433.351603215773,4905.782297739574,4638.863792092118,0
1343,4074.3209129922025,3163.9731282364505,3205.439395476902,0
1344,3997.397555923317,3223.743177047633,3365.875828238779,0
1345,5842.726196073852,3821.1033420902722,3707.6478280404613,0
1346,6085.079321542872,3701.0199189311215,3388.527296550818,0
1347,4674.946985550188,3789.9440943927475,3834.095419171822,0
1348,5692.911171712201,3268.3506980356065,2962.1465266704668,0
1349,4431.512242138897,3384.375367421653,3317.7354092703936,0
1350,7777.229009339964,2982.376435390584,2282.21902479865,0
1351,4397.202772954012,3644.860091117845,3671.595495769815,0
1352,3672.443096430394,2939.289217644346,2878.3820528817578,0
1353,7455.243511340764,5686.355893657296,5654.318447889644,0
1354,5916.253105358025,4672.228710053159,4631.029774392762,0
1355,4656.838414952752,4164.003343091999,4136.204816032116,0
1356,3965.417748513254,3488.3112947065288,3443.8620280369405,0
1357,7021.487513246392,3584.3428910778957,3391.631840880078,0
1358,4423.486111273526,3695.585106731806,3632.124174231251,0
1359,5818.422158329484,2310.657582114945,2526.8448858294823,0
1360,6176.490021577261,3640.8514386860998,3323.8449783512388,0
1361,3932.591881900644,2832.3943785075003,2887.0142003700867,0
1362,5384.822098886727,3449.9956568406083,3155.7046556673045,0
1363,6022.537868338642,3118.7152248215525,2808.381148757052,0
1364,7150.692690389406,5841.164003657586,5906.586465127834,0
1365,4691.34059651743,4111.099020646556,4252.416618665302,0
1366,3959.5789137569072,3348.1561214605026,3485.9850251842254,0
1367,3644.7996448898075,5277.810873045225,4759.419853400142,0
1368,3661.07619932385,2517.6604379193327,3070.322352024816,0
1369,5768.190276277421,3445.120608028053,3547.675855289835,0
1370,6325.728842221603,3844.9808524224163,3504.430763205008,0
1371,6179.136753316122,3537.1279720557272,3403.9410971951634,0
1372,5768.782981212406,3497.7301193449443,3264.0747997423173,0
1373,6027.17613624096,4369.21700812541,3888.8692774061105,0
1374,4262.349464526784,3901.5398418185214,3856.1944216546353,0
1375,4137.120891233786,3384.4892114203344,3531.803801590292,0
1376,6615.427058972742,3616.4547228844617,2960.0602158366632,0
1377,3907.8921634239573,2737.6297597957737,2830.812901530317,0
1378,4617.986155800138,4206.239924436472,4163.8362744922915,0
1379,4007.0600830015173,3419.885928618569,3373.375662525136,0
1380,7856.238997160378,2915.84933329991,2621.093750258988,0
1381,5869.519433470306,3503.640474293125,3120.3600870036557,0
1382,3524.8387271128595,2578.851354027148,2582.451128361784,0
1383,4495.543507390878,4158.546978637179,4218.541491140306,0
1384,3767.728044880901,2495.80940818227,2671.0242625064566,0
1385,4598.222969889523,4831.832517220448,4600.27938220894,0
1386,6886.928295131017,2672.887615701409,2436.433207363437,0
1387,3289.212768713359,2524.4845329791765,2736.2868488690283,0
1388,6608.597334636218,5939.753058340417,5994.282143675042,0
1389,6695.173602485667,3140.8112271271184,3080.621988206752,0
1390,4476.262347314359,3869.817075677135,3878.336638844959,0
1391,4717.76200651586,5100.746538213894,4840.924488316845,0
1392,4740.5323847329855,4482.587707164651,4354.761126140021,0
1393,5665.956553908953,2453.7173880105365,2324.975273296104,0
1394,4615.313723953359,4160.510377576145,4097.097848127005,0
1395,4421.666128387451,3796.155341505698,3841.820643584866,0
1396,4318.239063457839,4037.7402188529036,3952.4377803844677,0
1397,6333.377311950968,4349.284549031774,4315.310419444436,0
1398,4436.441136535623,2589.4584383879596,2712.3463579322424,0
1399,4784.867829969921,5036.544842200841,4675.927471846145,0
1400,4323.198382763281,4090.6293949370074,4112.426749405611,0
1401,4512.740264075384,2912.5286016083132,2924.6749696520837,0
1402,5301.168227202952,3424.967228230257,3382.7053160183764,0
1403,4050.222482419592,2924.566858473395,3070.566860717663,0
1404,4072.4333784602795,3611.304483314417,3646.2883077838424,0
1405,4693.29451457555,4503.3334507806985,4275.2427531050025,0
1406,4319.604689904203,3386.6581792725046,3316.4894144670084,0
1407,4654.309863356284,4060.315345413312,3980.500284504742,0
1408,4495.281318568588,4027.6481250270276,3995.5729306744856,0
1409,6708.683938951576,4384.911243355898,4387.059949071857,0
1410,7384.578455100351,6086.736024921395,6125.277355303142,0
1411,4502.081305040863,4293.6123116241415,3999.13560141146,0
1412,5958.215154041999,3261.3812007161423,3131.540143220056,0
1413,7324.175393448365,2597.8364839408714,2318.757535462588,0
1414,6025.430986376632,4665.298021947335,4507.004571238068,0
1415,6872.891573206264,4145.156390065403,4005.8027730508247,0
1416,6491.108499812771,4775.67544951885,4682.094161885418,0
1417,5780.328116102584,2908.393410298091,2791.7100954743105,0
1418,6478.2926074398065,3622.83908501161,3397.4329157504912,0
1419,6772.271818165945,3174.2884656818555,2922.0006616565856,0
1420,6884.218425197796,4572.443665568289,4629.374782712326,0
1421,7475.432073792104,4445.604804565306,3902.9160256101063,0
1422,3758.873427060052,2564.5104893469206,2821.0144799753934,0
1423,7076.081181832119,2511.9772501382417,2221.8306629798926,0
1424,2678.783074392003,1973.286199212035,2439.5092384648256,0
1425,4143.138609183296,3218.857706620911,3358.3658268052777,0
1426,3852.6517602869135,2871.106774819128,3068.125867160324,0
1427,4511.1298894652355,4308.860248151383,4237.165206839703,0
